User ID,First Name,Task ID,sub,Media URL,Media URL Shared,Type,Processed Text,Fear,Anger,Confident,Joy,Sadness,Analytical,Tentative
405,Karen,10,b,https://drive.google.com/open?id=1GIyRo84ZtoaxD3assPlIcnXs4SQUCZhO&authuser=nick@gauge.io,https://drive.google.com/open?id=1GIyRo84ZtoaxD3assPlIcnXs4SQUCZhO,video,gonna screen recording instructions ten minutes max recording finished task recorded bit minutes message edit recording ahold yeah commitment tonight hoping prompt assist shirking responsibility againhelp,0,0,0,0.55375,0,0,0
405,Karen,11,a,https://drive.google.com/open?id=1GIM_OsLQBqS0GFCyU9EspgM5H5BZdytK&authuser=nick@gauge.io,https://drive.google.com/open?id=1GIM_OsLQBqS0GFCyU9EspgM5H5BZdytK,video,wreck late home talking warranty um buy extended warranty registering warranty buy extended warranty guess risk taker risk averse calculate odds regard happening lemon guess factor warranty cover labor cover labor vice versa cover low inherent risk cost warranty lot basically electronics built obsolescence technology changing quickly invest apparatus extended warranty worth cover costly regard risk lot inherent risk purchase extended warranty capital item people trouble apparatus cover labor months depending life product term music reason insurance reason offer moneymaker actuarial tables probability reason offer money risk lower money pocket feeling extended warranty honestly onei purchased extended warranty heard tales people warranty pretty worthless labor werent covered requires deres essentially useless money loser ive read lots warranty coverage serve reinforce decision purchase statistics people statistics cost effective screen recording completed task instructions max recording time minutes choose portion recording dont wont complete heeeeeelp,0,0,0,0,0.729412,0.756614,0
405,Karen,8,a,https://drive.google.com/open?id=1GGv8kZHy-iTpwLBq_hJmfSByT1sYgq23&authuser=nick@gauge.io,https://drive.google.com/open?id=1GGv8kZHy-iTpwLBq_hJmfSByT1sYgq23,photo,frustrating watch video straight stops buffer times minute video live suburb des moines provider faster speeds im loathe switch providers expensive raising prices provider price life dont buy router provider theyre,0,0,0,0,0,0,0
405,Karen,8,b,https://drive.google.com/open?id=1GENhdS0jlj2YZLVILElskNf-Ak3wSrZl&authuser=nick@gauge.io,https://drive.google.com/open?id=1GENhdS0jlj2YZLVILElskNf-Ak3wSrZl,photo,love fire stick enables watch programs network cable tv theyve aired havent time aired access cable dont watch cable merit subscribing,0,0,0,0.525306,0,0,0
405,Karen,8,c,https://drive.google.com/open?id=1GCviPJa68GnTnFxoc9rWHvDxPRVjDpmJ&authuser=nick@gauge.io,https://drive.google.com/open?id=1GCviPJa68GnTnFxoc9rWHvDxPRVjDpmJ,photo,ive lived house kids ive paring selling items swap sites ive successful itll time opportunity sell online easy id garage sale pennies dollar donate donated bit yeah laptop swap sites,0,0,0,0,0,0,0
405,Karen,7,a,https://drive.google.com/open?id=1G7n2pjlblXDeweyDPSBX0DfrT5xJ86xm&authuser=nick@gauge.io,https://drive.google.com/open?id=1G7n2pjlblXDeweyDPSBX0DfrT5xJ86xm,video,dark cloudy day lot light light files office desktop computer pretty organized instruction pamphlets brochures easily accessed time file reason refer learn prevent solve run issue tend piece technology buy clean outboxes brochures,0,0,0,0,0,0.867677,0.599484
409,Diana,10,a,https://drive.google.com/open?id=18aggumOzm3k0WTU8laAkp8J5uVClH8S4&authuser=nick@gauge.io,https://drive.google.com/open?id=18aggumOzm3k0WTU8laAkp8J5uVClH8S4,photo,heres error message oki heard support iphone record couldnt figure,0,0,0,0,0,0.920855,0
409,Diana,10,b,https://drive.google.com/open?id=18QXaDiFve5g-aD7mZrkrdtalKkH7mroy&authuser=nick@gauge.io,https://drive.google.com/open?id=18QXaDiFve5g-aD7mZrkrdtalKkH7mroy,photo,plays cds extended warranty service plan,0,0,0,0,0,0,0
409,Diana,10,c,https://drive.google.com/open?id=18TVC6vCfuLJn-7a_EF--don8EoQp5rEv&authuser=nick@gauge.io,https://drive.google.com/open?id=18TVC6vCfuLJn-7a_EF--don8EoQp5rEv,photo,details play cds,0,0,0,0,0,0,0
409,Diana,10,d,https://drive.google.com/open?id=18URvz4kp8OQKDR7WPDeaSKom33zgW0c9&authuser=nick@gauge.io,https://drive.google.com/open?id=18URvz4kp8OQKDR7WPDeaSKom33zgW0c9,photo,memory,0,0,0,0,0.916667,0.997482,0
409,Diana,10,e,https://drive.google.com/open?id=18X01H0GhWSiwaj5iV6b-WNr6i2COoTyV&authuser=nick@gauge.io,https://drive.google.com/open?id=18X01H0GhWSiwaj5iV6b-WNr6i2COoTyV,photo,,0,0,0,0,0,0,0
409,Diana,10,f,https://drive.google.com/open?id=18aHGrLhw7KUZVKbpfReyuSbxRip32DtL&authuser=nick@gauge.io,https://drive.google.com/open?id=18aHGrLhw7KUZVKbpfReyuSbxRip32DtL,photo,decent memory,0,0,0,0,0.51194,0.982476,0
409,Diana,10,g,https://drive.google.com/open?id=18e6UNAWZwaitUpEVG2NHU8vyg4kKKmoE&authuser=nick@gauge.io,https://drive.google.com/open?id=18e6UNAWZwaitUpEVG2NHU8vyg4kKKmoE,photo,video screen record error messages contacted desk heard friend isnt fix laptop laptop boyfriend suggested dell,0,0,0,0,0,0,0
409,Diana,7,a,https://drive.google.com/open?id=18aggumOzm3k0WTU8laAkp8J5uVClH8S4&authuser=nick@gauge.io,https://drive.google.com/open?id=18aggumOzm3k0WTU8laAkp8J5uVClH8S4,video,recently bought sleep buds keeping box days return boyfriend snores pretty bad bought regular box jurys decided return seat box pamphlets original boxpackaging brochures bose sleepbuds,0,0,0,0,0,0.796903,0
409,Diana,8,a,https://drive.google.com/open?id=18n7R8T1Ojzm76_lalXWLNidthYS1tPXm&authuser=nick@gauge.io,https://drive.google.com/open?id=18n7R8T1Ojzm76_lalXWLNidthYS1tPXm,photo,love technology im pay parking ahead time im driving parking,0,0,0,0.606255,0,0,0
409,Diana,8,b,https://drive.google.com/open?id=18jMhP88pF8pY1hq4zSa9sEO_YUXgQlZD&authuser=nick@gauge.io,https://drive.google.com/open?id=18jMhP88pF8pY1hq4zSa9sEO_YUXgQlZD,photo,hate technology laptop dead dint laptop time ive geek squad account lapsed im giving friend whos guru tomorrow hes fix,0,0,0,0,0.761235,0,0
433,Carol,10,a,https://drive.google.com/open?id=18p6tgn2XrnqAgLvyja5hxa_-LcPsXAUq&authuser=nick@gauge.io,https://drive.google.com/open?id=18p6tgn2XrnqAgLvyja5hxa_-LcPsXAUq,video,amazon echo car advertised morning house enjoy functionality echo talk tend talk phone siri reason mind talking ya alexa check car version car bluetooth speak understand alexa understand pretty run music books listen news pretty slim dash wiring nice set reminders minutes jeep gps gps disabled vehicles driving messing buttons feature calendar news pretty reasonable size mount inexpensive appears sale nice invitation features bucks happy love garage guess voice hard push button mirror alexa home lights house yeah pretty guess figure dayshoppingsorry delay imin nyc traveling week dont warranty amazon feel buy quality products treat continue warranty purchaser confident products buy feel perform life expectancy expect life expectancy,0,0,0,0.68942,0,0.543556,0.615352
433,Carol,8,a,https://drive.google.com/open?id=18uA-hoDhRxMGEqSrEjkCREQXCwNH7y4T&authuser=nick@gauge.io,https://drive.google.com/open?id=18uA-hoDhRxMGEqSrEjkCREQXCwNH7y4T,photo,growing book passwords hate technology constant changing passwords correct vaults keeper apps time password constantly reset forgotten current password,0,0,0.783854,0,0.513406,0.657939,0
433,Carol,8,b,https://drive.google.com/open?id=18u5EM8U1DQrgjmT66bP4g2f9KweXbP36&authuser=nick@gauge.io,https://drive.google.com/open?id=18u5EM8U1DQrgjmT66bP4g2f9KweXbP36,photo,love technology hours audio book audible car road trip weekend time fly,0,0,0,0.703138,0,0,0
433,Carol,7,a,https://drive.google.com/open?id=199xAi3s1L245t6wWUWZqDXAcqNKfDJNn&authuser=nick@gauge.io,https://drive.google.com/open?id=199xAi3s1L245t6wWUWZqDXAcqNKfDJNn,video,typically save boxes brochures items home person iphone box air pod box cool packaging guess refer information internet information boxes information saved dish network television refer occasionally boxes internet informationsorry im saver internet save paperwork household appliances file marked household,0,0,0,0,0,0.785611,0.615352
441,John,10,a,https://drive.google.com/open?id=192FtXevm9ojATUXE-lKyrVTpjiMSxlWr&authuser=nick@gauge.io,https://drive.google.com/open?id=192FtXevm9ojATUXE-lKyrVTpjiMSxlWr,video,purchase waiting pay stove recently port bought gonna tv replace tv living bigger move tv bedroom gonna kids plan gonna store tempted buying sooner planning budgetary reasons start buy tv front page buy apply tv oops box tvs box deal pretty box means gonna fast buy tv appliances price match cheaper found bought refrigerator stove bought including bought tvs previously finding sale deal gonna exact item buy price matches regular price items price match sales gonna boxes shop um chance featured details computing tablets accessories computers headphones apple products major appliances tvs tvs gonna box computers bucks items box deals buy box sake saving simon couple hundred yeah computers buying tv television tvs tv downstairs inch upgrade tv gonna inch range spending thousand dollars tv maximum budget tv hour range tvs bit couple cost inch range samsung tvs samsung neat downstairs samsung dynex upstairs buy brand samsung inch marked bucks box savings savings returned box worth check reviews front screener half stars views easy hook picture sound stuff upgraded model special offers save fifty dollars deep tv connect setup somethings gonna easy set pay set tv pay setup putting gram tv surround deal code set wall mounted basically sit stand downstairs recently bought stand replaced entertainment center bulky fit bigger tv thinking sound bar break replace tv um features millions shades color tv love essential contrast lifelike details brightest demma scenes game mode kids hook sony picture quality age cool price features control adjust tv functions pretty basic half inch screen measure diagonal corner corner ultra hd pixels times times pickles pixels hd resolution view progressive images progressive images clean gorgeous detail images mighty tvs performing lighting conditions range speakers dolby digital motion rate usb input hook renew pamphlet hooking projector easy specifications screen size motion rate dynamics wall mountable month actual entertainment system downstairs package morva entertainment system stand glass inches built speakers stand included model warranty ratings reviews percent recommend atv shopping linemy biggest factors purchase decision price reviews warranty cost reviews trump,0,0,0,0.581018,0,0,0
441,John,8,a,https://drive.google.com/open?id=19FsFJTKVCUtC0rkDQPT1u5o3BoZmuufI&authuser=nick@gauge.io,https://drive.google.com/open?id=19FsFJTKVCUtC0rkDQPT1u5o3BoZmuufI,photo,love technology upside app money gas purchases gas station pick app son heard radio,0,0,0,0,0,0.711887,0
441,John,8,b,https://drive.google.com/open?id=19DYciIKCnrNOifS31GJdnZkhvWfuRYRd&authuser=nick@gauge.io,https://drive.google.com/open?id=19DYciIKCnrNOifS31GJdnZkhvWfuRYRd,photo,locked account son complete hire paperwork guessing password times opting choose forgot password wait account unlock resetting password call employer morning website unlock minutes technology requires patience account unlocked reset password,0,0,0,0,0,0.676008,0
441,John,8,c,https://drive.google.com/open?id=19C57y1C3q9mpqb3bA0V54oqbAzP3KHxF&authuser=nick@gauge.io,https://drive.google.com/open?id=19C57y1C3q9mpqb3bA0V54oqbAzP3KHxF,video,count photo share love demo app user friendly makes studies love app love technology easy easy download easy tas upload makes love technology eye photo time days loving technology time love technology ser hope daythe indeemo app makes love technology,0,0,0,0.882123,0,0,0
441,John,7,a,https://drive.google.com/open?id=19URE_GtESzgNi-bO5-iPGmX0z-i4D7dB&authuser=nick@gauge.io,https://drive.google.com/open?id=19URE_GtESzgNi-bO5-iPGmX0z-i4D7dB,video,carry video uploaded master bedroom baskets stuff closet pulled baskets video baskets banking stuff pretty stuff main desktop computer downstairs bills stuff thatcomputer brochures,0,0,0,0,0,0,0
441,John,7,b,https://drive.google.com/open?id=19N0iU_N5bKzlwxH6LZG8pPlLa9z2xMQE&authuser=nick@gauge.io,https://drive.google.com/open?id=19N0iU_N5bKzlwxH6LZG8pPlLa9z2xMQE,video,alright upstairs brochures drawers middle son moviemakers computer stuff earlier shots makes father ma space son space loft bed alright master bedroom dresser cruise ship information cruise family december kids excited um brochure replaced faucet shower fixed cheaper piece body music adventures stuck mmm brochures um fitbit recently broke track steps phone fix um brochures tech stuff computer stuff possibly brochures uh checkbrochure huntingthat wifes department organization,0,0,0,0.660925,0,0,0
441,John,7,c,https://drive.google.com/open?id=19KI4X-GZAY1Rop-ufkqHIpWOe1g90jtl&authuser=nick@gauge.io,https://drive.google.com/open?id=19KI4X-GZAY1Rop-ufkqHIpWOe1g90jtl,video,garage space car top file cabinet files car stuff safe deposit box stuff health insurance stuff credits buy folder possibly lot shirts top file cabinet folder vacuum music washing machine music manuals stuff kitchen stuff dining stuff garagebrochures,0,0,0,0,0,0,0
441,John,7,d,https://drive.google.com/open?id=19XdBE3wEmEe1GX5jsZv93AXxdHVyfBJG&authuser=nick@gauge.io,https://drive.google.com/open?id=19XdBE3wEmEe1GX5jsZv93AXxdHVyfBJG,video,brochures electronics basket tv stuff remote control related remote controls sony game system tv lighting worlds tv basket bookcase living drawers tv lighting kitchen stuff underneath appliances light therebrochures,0,0,0,0,0,0,0
448,Jessica,8,a,https://drive.google.com/open?id=19YytrUB4biaEE_3_NSOOoX640JERXs9C&authuser=nick@gauge.io,https://drive.google.com/open?id=19YytrUB4biaEE_3_NSOOoX640JERXs9C,video,frustration computer connect connect reason wrong network switch hit direct network connects instantaneously frustrating,0,0.608445,0,0,0,0.94319,0
448,Jessica,8,b,https://drive.google.com/open?id=19cB11W4FYs5DLE8klr2eTGo7mM1Dp6dd&authuser=nick@gauge.io,https://drive.google.com/open?id=19cB11W4FYs5DLE8klr2eTGo7mM1Dp6dd,video,moment frustrated video video logitech camera tiny bit water air warranty whatsoever couple hundred dollars low frustration technologynow dollars bc warranty offered,0,0.575993,0,0,0,0,0
448,Jessica,10,a,https://drive.google.com/open?id=19fwk99bMcKfe9-ECFtTP9pWfj4nEIEkl&authuser=nick@gauge.io,https://drive.google.com/open?id=19fwk99bMcKfe9-ECFtTP9pWfj4nEIEkl,video,assignment browse online upgrade map mini mac macbook logitech camera video conferencing hear boyfriend testing speakers upstairs computers upgrade macbook cuz desktop versatility computer macbook air memory storage ability powerpoint presentations gonna overview issue overview slim fit inch inch model time pounds allowing prices ten hours dynamics safely buy exact product buy warranty sixty dollars product products bought apple products stupid pop ads wing irritating buy apple watch apple watch alright macbook pro student deals processor apple support buy directly mac half dozen call apple support apple superbike apple rephrase buy buy apple support serial calling directly apple product reason buy extended warranty apple expensive directly themhey irritated technology phone reset network xfinity upgraded speed communicate document responses shoot response left postedcatherine talk phone bunch loops apple watch apple store sudden fell logitech webcam happen week entire week geez girl happen call,0,0,0,0,0,0.566188,0
448,Jessica,10,b,https://drive.google.com/open?id=19zoRxFkQw7NfE-Fv77_fxayTdOkXi26Q&authuser=nick@gauge.io,https://drive.google.com/open?id=19zoRxFkQw7NfE-Fv77_fxayTdOkXi26Q,video,honestly store shopping project lot research online consumer reports delivered,0,0,0,0.519167,0,0,0
448,Jessica,10,c,https://drive.google.com/open?id=19w_7u9RDedbIy2wNKEs54E-Ew9_PLwEP&authuser=nick@gauge.io,https://drive.google.com/open?id=19w_7u9RDedbIy2wNKEs54E-Ew9_PLwEP,video,talking upgrade video tv tablet phone honestly decided upgrade phone iphone ground changing moment alabama judge alabama sister lost phone wave hit boat lake carried phone lake literally iphone app phone sisters phone completely water resistant mind mess photos talk tvs hear boyfriend bought woofer gonna upgraded entire sound system family decision guys technology assault crazy gonna walk upstairs gonna listen planes leopard age playing cream nori completely sounds awesome movie theater anymore apparently apparently cost saving measure measure rest task review katherine stand daythe reason upgraded iphone bc water resistant upgraded sound system bc imax quality charge,0,0,0.521055,0,0.592858,0,0
448,Jessica,10,d,https://drive.google.com/open?id=1A5d_e-lneaQ3_cMtUl-N0ZM79W34KWqx&authuser=nick@gauge.io,https://drive.google.com/open?id=1A5d_e-lneaQ3_cMtUl-N0ZM79W34KWqx,video,configuring correctly subwoofer tv smart tv smart tv clip configure correct configuration,0,0,0.80026,0,0,0,0
448,Jessica,7,a,https://drive.google.com/open?id=1A333rmavs9b66srkqv0SGXeXRW46q89Q&authuser=nick@gauge.io,https://drive.google.com/open?id=1A333rmavs9b66srkqv0SGXeXRW46q89Q,video,add question boxes boxes saved past tv boxes computer apple watch realized move hoarder tossing,0,0,0,0,0,0.802757,0
448,Jessica,7,b,https://drive.google.com/open?id=1AAYy7nlp2EdhbWWve0xKLlAFz5RCgmU-&authuser=nick@gauge.io,https://drive.google.com/open?id=1AAYy7nlp2EdhbWWve0xKLlAFz5RCgmU-,video,answer boxes brochures warranty cards bunch technology amazon boxes dads corrugated packaging amen business box plastic waste space waste packaging stuck box deflate throw warranty cards honestly warranty hold apple hold apple products register call support replacing item warranty hold refrigerator dvd dvds anymore um refrigerator curling iron expensive hair products tv replaced repaired items drawer shelf space top refrigerator cabinets startgenerally forget warranty till move throwing,0,0,0,0,0.754798,0.577406,0
509,David,10,a,https://drive.google.com/open?id=1AmKXnvE5KdBhbYC8BFIGS23wqDYOVajV&authuser=nick@gauge.io,https://drive.google.com/open?id=1AmKXnvE5KdBhbYC8BFIGS23wqDYOVajV,video,upgrade technology hirsute ive multiple times screen shot im itvideo summer phone im samsung galaxy galaxy sampson galaxy amp iiso im phone zias connaisseur researchso forcause dont phone wouldnt upgrade biti level galaxyandprime im typing google searchin youll seei havesome selections umgalaxy prime crickets love shop cricket storeand galaxy prime features bigger screen therehd screen inch screen figures screen fori im doesnt user interface icons timethe weather theregoogle search cameramessage phone convenient lot stuff theresee ridiculous price im pricethats million dollars im break bank soa low cost phone decent pursue regular google search atclick shoppingtheres galaxy soul review stars product review click product review galaxy soul onegaussian prime product reviews product review search purses phonesuperb legacythis time flat fast slow phone volume picture screen price dont id stay price range android android phone im satisfied cricket cheaper phone play phone um stores galaxy private positiveso common perfect thesefilters price didnt overone notice tooand looked review gal lexie runningok found guy live onreview phone scheduled scroll reviews anywaywe remove customers questions ittake box earbuds cetera gaming emoji bicycle upquad core processing power children sit box samsung galaxy grand primethere buy buy prime seecricket wireless phones buysome buy sitenearest cricket galaxy empirefather microphone drive androidcricketplay musicsimpsongalaxyleavingsing im scrolling buy animal clinic gal lexie dont casenumber timeok galaxy guess buy doesnt backseems bit thinner review difference againlexie shopping gamesee havegalaxy unlocked galaxy express ponzo called options double tap quick lunch camera nice nice additionwow camera sore sundry galaxy sprintfrom minutes visit site site system warranty im warranty person deal warranty offcar charger extended lord im person probablyconsider externalized batterywarranty extra im dont pay fun notso im features wait dimension camera sohonest guys cricket store cricket store convenience thereso stop video actual cricket store dont site ischarmix forcedot galaxy positive customers star ratingso pretty elseexpress prime stores lookebay target wait minute targeti phone targetwelcome pull hey im outta time dont wanna issues uploading cut upgrading galaxy amp galaxy amp prime warranty dont standard features special decent affordable price aspects plan warranty coverage items past concern limitations coverage arent covered damage items warranty covered contract warranty items covered fine print aspects intriguing,0,0,0,0,0.598977,0,0
509,David,8,a,https://drive.google.com/open?id=1AFoadKsmN5FtvrTfMkX2ibAihIxVknFu&authuser=nick@gauge.io,https://drive.google.com/open?id=1AFoadKsmN5FtvrTfMkX2ibAihIxVknFu,photo,screen shot technology frustration supposed playing video froze hate,0,0.789752,0,0,0,0,0.856622
509,David,8,b,https://drive.google.com/open?id=1ADG2R0mkrJVq8WOQpXa9fUiS345MaFJy&authuser=nick@gauge.io,https://drive.google.com/open?id=1ADG2R0mkrJVq8WOQpXa9fUiS345MaFJy,photo,technology frustration smart tv acting dumb screen froze,0,0.527156,0,0,0,0,0
509,David,8,c,https://drive.google.com/open?id=1ANplxzdCIKUbI9Ce0P5mx-hGDRE3wNk0&authuser=nick@gauge.io,https://drive.google.com/open?id=1ANplxzdCIKUbI9Ce0P5mx-hGDRE3wNk0,photo,hate technology freezes figured,0,0.693276,0,0,0,0.920855,0
509,David,11,a,https://drive.google.com/open?id=1ALXDRnrUrFfjQ6tiY5JIkmBNPtnCXjWR&authuser=nick@gauge.io,https://drive.google.com/open?id=1ALXDRnrUrFfjQ6tiY5JIkmBNPtnCXjWR,video,additional coverage warranty buy type um item dont worth im worth money electronics technology havent bought type item ive bought cars vehicles past christmas purchase walmart fee keyboard piano grandson helicopter im ive shown supposed fly helicopter remote control supposed fly weve fly recall bought bought extended extended warranty dont repair tobut figure operate keyboard items extended warranty item gold stereo stereo left dark den im hope record player top gold color receiver gold color receiver bought bought college im plug bear bear plug turntable receiver cassette player dvd player black pieces gold portion receiver stereo cassette player black pieces added lateryou turntable spins turntable spinning extended warranty stereo prized possession college credit card speakers cool huge nice hip gold gold colored stereo buy extended warranty huge investment investment money jobs college lighting alright dont buy warranty technology dont ill chances dont budget alright technology warranty dont buy extended warranty technology depends item purchased warranty worth ease purchasing warranty time consuming process worth spare extra money purchase,0,0,0,0,0,0,0
509,David,8,d,https://drive.google.com/open?id=1ASYPcmeCLl26JdjQ4YwlBdcfF07a7PFV&authuser=nick@gauge.io,https://drive.google.com/open?id=1ASYPcmeCLl26JdjQ4YwlBdcfF07a7PFV,video,technology frustration desktop computer monitor monitor button pushed pushed screen boot slow desktop file base takes boot click google google chrome takes forever technology frustrated seated mouses thinking clicked chrome multiple times hate technology slow antiquated stuff thinking burn cds mymulti tasking love technology moment enjoying game money time,0,0.622334,0,0,0,0,0
509,David,8,e,https://drive.google.com/open?id=1AieVFnZZPErpuzE7wPE44l6ngi4eprw6&authuser=nick@gauge.io,https://drive.google.com/open?id=1AieVFnZZPErpuzE7wPE44l6ngi4eprw6,video,technology frustration desktop computer monitor monitor button pushed pushed screen boot slow desktop file base takes boot click google google chrome takes forever technology frustrated seated mouses thinking clicked chrome multiple times hate technology slow antiquated stuff thinking burn cds myi hate technology moment frustration,0,0.653415,0,0,0,0,0
509,David,8,f,https://drive.google.com/open?id=1AdddJHe3THO8uSBXN7eeRSpmDRXISNoF&authuser=nick@gauge.io,https://drive.google.com/open?id=1AdddJHe3THO8uSBXN7eeRSpmDRXISNoF,photo,technology frustrating drone difficult control flying figured cameraabsolutely fast huge ball field covers lot ground fast force times didnt lose loli purchased grandson christmas home wouldnt break,0,0,0,0,0.609929,0.750465,0
509,David,8,g,https://drive.google.com/open?id=1AcIsZyHY8o37gBfcZ76_fCvd_zP0XDLn&authuser=nick@gauge.io,https://drive.google.com/open?id=1AcIsZyHY8o37gBfcZ76_fCvd_zP0XDLn,video,technology love moment live florida home team hometown team im pittsburgh steelers tvhey playing pittsburgher florida smart tv stream nfl ticketswho smart tv watch home team favorite team watch ai love technology moment love technology moment stream favorite nfl team watch live local tv,0,0,0,0.798005,0,0,0
509,David,7,a,https://drive.google.com/open?id=1Al1VSVBxy_m0eQS8zKZOpKEdLFutzcsZ&authuser=nick@gauge.io,https://drive.google.com/open?id=1Al1VSVBxy_m0eQS8zKZOpKEdLFutzcsZ,video,technology box forgot bedroom fitbit charge box quote fell fitbit directions inside main reason hanging pack rat pack rat instruction manual fitbit product fitbit app real real stuck product box bedroom hanging stuff pack rat gift job righttechnology box directions,0,0,0,0,0.621761,0,0
509,David,7,b,https://drive.google.com/open?id=1AifLKXAyYK33ssK11eGWVbj1eD6ZMjhB&authuser=nick@gauge.io,https://drive.google.com/open?id=1AifLKXAyYK33ssK11eGWVbj1eD6ZMjhB,video,call dent dim utility door washington dryer mess technology boxes instance brand tv box days boxes technology bought dvd player pile daughter purchases packrat holding stuff cave technology blocks headphones headphones wireless earbuds holding brochure brochure inside box brochure inside box bit short bush wireless headphones wireless wireless wireless earbuds charge brochure brochure technology brought grandson helicopter christmas brochure technology supposed fly ground helicopter time technology item cave record player box portable record player honest record player directions store safekeeping larger stereo record player box record player vintage school portable heard portable record player lastly bedroom technology box iphone job iphone guess instructions technology box nano ipod anymore lost jogging park directions selling putting drawer cellphones adopt cell phones technology boxes cell phone technology boxes cricket box cricket cricket phone galaxy imp phone samsung galaxy brochures box shorted brochure inside hd sd card guide phone canon phone fire stick box gotta directions stick box directions sigh directions inside difficult directions month directions inside fire stick box box amazon fire sticks found brochure share fire stick box brochure andes technology clippers alright bunch cellphones stuff technology purchases boxes havetechnology boxes brochures,0,0,0,0,0.697183,0,0
533,Steven,10,a,https://drive.google.com/open?id=1AyuOHW7EVpqB6lYG3h0kq5zSB2VkQwvT&authuser=nick@gauge.io,https://drive.google.com/open?id=1AyuOHW7EVpqB6lYG3h0kq5zSB2VkQwvT,video,apple iphone decide applecom click learn figure differences iphone phone super retina sizes includes largest display iphone faster id phone guess positive smartest powerful chip smart phone sounds gonna words describe sound gonna junk words piece crap phone breakthrough dual camera system depth control sounds pretty lot expensive research sizes research difference couple versions iphone surgical grade steel stainless steel bands pvd color process gold space gray finishes wireless charging advanced id security simple password unlock iphone login apps pay glance guess type passwords anymore easier picture options versus coming breakthrough dual camera system smart hdr larger deeper pixels enhanced bokeh effect yeah buy option clicked size models bigger screen verizon giveth verizon silver space gold matter silver gigabytes wow wow previous verizon device payment program add bill add applecare refund hundred twenty dollars trade eligible smartphone process click continue pick verizon figure extent shop upgraded iphone time itthis video looked iphone differences mine iphone looked applecom walked site apple care guess apple phones lucked decide item bought paid decide protection plan putting credit card tend buy total protection plan amount monthly payment vary protection plans apple care worth times day wrote video morning wife dropped phone broke screen protector incase incase happen,0,0,0,0,0.578901,0,0
533,Steven,8,a,https://drive.google.com/open?id=1BAhL8-VZRkSSPnv1Wo8wqEDHlkd8BTmw&authuser=nick@gauge.io,https://drive.google.com/open?id=1BAhL8-VZRkSSPnv1Wo8wqEDHlkd8BTmw,photo,hate technology moment fold laptop slow slow windows call upgrade windows programs slow time windows complex bulky simplified opposite program loads slow literally takes previous versions feel microsoft judgment program,0,0,0,0,0.684746,0.740384,0
533,Steven,7,a,https://drive.google.com/open?id=1B99vLKeCIjZqn2klzKmbN13SZUCzVrUP&authuser=nick@gauge.io,https://drive.google.com/open?id=1B99vLKeCIjZqn2klzKmbN13SZUCzVrUP,photo,past week purged boxes left lady iphones boxes phone keeping iphone box reference material found night stand corner corner rarely boxes floor front night stand boxes closet purged threw boxes warranty tend warranty cabinet warranty registered online dont save receipt photo stored site taking video,0,0,0,0,0,0.644721,0
533,Steven,8,b,https://drive.google.com/open?id=1B909vusr_C3oxlkfkm6NgKrppAGqMzyG&authuser=nick@gauge.io,https://drive.google.com/open?id=1B909vusr_C3oxlkfkm6NgKrppAGqMzyG,photo,love technology helps easier scheduling payroll,0,0,0,0.803721,0,0,0
550,David,8,a,https://drive.google.com/open?id=1Aranv7vAhAYa4UtMp-qHVpuqXaF7D0hX&authuser=nick@gauge.io,https://drive.google.com/open?id=1Aranv7vAhAYa4UtMp-qHVpuqXaF7D0hX,video,piece technology frustratingly day bit hard identify reasons hesitated submit response piece bit irritation yesterday tight timeline driver printer mobile phone extremely easy print utilize printing driver install driver computer print difficult resulted weird symbols tech person confuses printers driver brand driver mechanism program send signal type fairly frustrating pain driver brand printers save time easier navigate website sources drivers,0,0,0,0,0.720309,0.827997,0
550,David,11,a,https://drive.google.com/open?id=1AqOcCeZ8P03BkqKsklP_dDlKZRUaYVmC&authuser=nick@gauge.io,https://drive.google.com/open?id=1AqOcCeZ8P03BkqKsklP_dDlKZRUaYVmC,video,sony inch begun rates couple protection plans covered including home normal wear tear failures dust internal heat humidity nice pixel repair reinstallation recalibration power surge lot power surge protectors nice exists time replacement bulb labor product obtain super nice cost costs couple mindful protection plan fairly comprehensive challenge cost relationship warranty compared cost product closer hand super nice events buying television upgrading time cost percentage bit wary time recognize technology changing tv relationship tvs pretty unknown life recognizing upgrade nicer percentage percent time necessarily happy tv time talked reasons inch ideal recognizable brand faster motion technology rate low refresh rate tv sites looked buy site looked set refresh rate factor considered level priority considered factors watch sports refresh rate begins play pretty role sony warranty,0,0,0,0.571344,0,0.862992,0
